ID,adj.P.Val,P.Value,t,B,logFC,SPOT_ID
17231114,7.04E-01,5.51E-01,0.6053453,-7.95641,0.08808197,chr1(-):191998554-191998634
17549950,7.04E-01,5.51E-01,0.6053453,-7.95641,0.08808197,--not in current csv annotation file
17298090,7.04E-01,5.51E-01,-0.605299,-7.95644,-0.03424556,chr14(+):27622428-28478537
17208767,7.04E-01,5.51E-01,0.6052779,-7.95645,0.10349661,--normgene->intron
17391466,7.04E-01,5.51E-01,-0.6052299,-7.95648,-0.05107181,--not in current csv annotation file
17392968,7.04E-01,5.51E-01,0.6052018,-7.9565,0.04961086,chr2(-):152576086-152580312
17512780,7.05E-01,5.51E-01,-0.6049198,-7.95667,-0.04148192,chr8(-):109548017-109565601
17333202,7.05E-01,5.52E-01,-0.6048168,-7.95674,-0.03543272,chr17(+):10807834-10826625
17252609,7.05E-01,5.52E-01,0.6047203,-7.9568,0.04410808,chr11(+):73160421-73172687
17210013,7.05E-01,5.52E-01,-0.6047082,-7.9568,-0.13296653,--normgene->intron
17291081,7.05E-01,5.52E-01,-0.6046437,-7.95684,-0.05284642,chr13(-):22591900-22593000
17204803,7.05E-01,5.52E-01,0.6046298,-7.95685,0.13130825,--normgene->intron
17432449,7.05E-01,5.52E-01,-0.6043858,-7.957,-0.04918289,chr4(-):143437164-143450324
17460938,7.05E-01,5.52E-01,0.6043275,-7.95704,0.05380603,chr6(+):91599235-91605514
17532135,7.05E-01,5.52E-01,-0.6042663,-7.95708,-0.03016247,chr9(-):119306629-119306757
17542727,7.05E-01,5.52E-01,0.6041055,-7.95718,0.05515142,chrX(-):74966843-74969125
17221751,7.05E-01,5.52E-01,-0.6040053,-7.95724,-0.05000019,chr1(-):23100473-23102253
17467209,7.05E-01,5.52E-01,-0.6038768,-7.95732,-0.02941622,chr6(-):58932090-59024549
17225693,7.05E-01,5.52E-01,0.6038175,-7.95736,0.0525305,chr1(-):93299211-93305915
17263394,7.05E-01,5.52E-01,0.6038047,-7.95737,0.03265356,chr11(-):59372669-59375657
17397738,7.05E-01,5.52E-01,-0.6037898,-7.95737,-0.05067103,chr3(+):55548446-55548552
17292536,7.05E-01,5.52E-01,-0.603785,-7.95738,-0.04306825,chr13(-):50753393-50765248
17513560,7.05E-01,5.52E-01,0.6037338,-7.95741,0.03826458,chr8(-):121095012-121108392
17283203,7.05E-01,5.52E-01,-0.6034131,-7.95761,-0.04433933,chr12(-):99195003-99450074
17209931,7.05E-01,5.52E-01,-0.6033886,-7.95762,-0.17822558,--normgene->intron
17372810,7.05E-01,5.52E-01,-0.6033249,-7.95766,-0.05908444,chr2(+):86508461-86509402
17303412,7.05E-01,5.53E-01,-0.6032476,-7.95771,-0.03331353,chr14(-):8225511-8259353
17210247,7.05E-01,5.53E-01,0.6032467,-7.95771,0.07903247,--normgene->intron
17218942,7.05E-01,5.53E-01,0.6032018,-7.95774,0.04437919,chr1(+):165295766-165322930
17472536,7.05E-01,5.53E-01,0.6031916,-7.95775,0.04059689,chr6(-):142587862-142702274
17207477,7.06E-01,5.53E-01,0.603102,-7.9578,0.11384192,--normgene->intron
17413591,7.06E-01,5.53E-01,-0.6030833,-7.95781,-0.05073433,chr4(+):45018583-45036565
17283435,7.06E-01,5.53E-01,-0.6030088,-7.95786,-0.03566803,chr12(-):101968090-101977068
17269291,7.06E-01,5.53E-01,0.6029598,-7.95789,0.06150528,chr11(-):100037347-100041554
17357926,7.06E-01,5.53E-01,0.6027543,-7.95802,0.03225444,chr19(+):13529675-13530622
17286900,7.06E-01,5.53E-01,-0.6026855,-7.95806,-0.04013206,chr13(+):43716791-43719038
17550615,7.06E-01,5.53E-01,0.6025504,-7.95814,0.04925828,--control->affx
17316161,7.06E-01,5.53E-01,-0.602523,-7.95816,-0.04115506,chr15(-):24820545-24820702
17501565,7.06E-01,5.53E-01,-0.602402,-7.95823,-0.03847219,chr8(+):67490758-67492104
17207869,7.06E-01,5.53E-01,0.602293,-7.9583,0.11304836,--normgene->intron
17280144,7.06E-01,5.53E-01,-0.6022875,-7.95831,-0.04337675,chr12(-):17172100-17176888
17417658,7.06E-01,5.53E-01,0.6021914,-7.95836,0.05124794,chr4(+):117210844-117210959
17532786,7.06E-01,5.53E-01,0.602146,-7.95839,0.02641247,chrX(+):7067519-7078609
17270354,7.06E-01,5.53E-01,-0.6021117,-7.95841,-0.0680655,chr11(-):102887336-102900912
17200247,7.06E-01,5.53E-01,0.6020886,-7.95843,0.14911142,--normgene->intron
17200785,7.06E-01,5.53E-01,-0.6020683,-7.95844,-0.15193458,--normgene->intron
17395844,7.06E-01,5.53E-01,-0.601996,-7.95849,-0.05085114,chr2(-):181306459-181314500
17210591,7.06E-01,5.53E-01,0.6018864,-7.95855,0.12646694,--normgene->intron
17204261,7.06E-01,5.54E-01,0.6017348,-7.95865,0.11909028,--normgene->intron
17458542,7.06E-01,5.54E-01,-0.6016786,-7.95868,-0.05966478,chr6(+):50608637-50610709
17326502,7.06E-01,5.54E-01,0.6016539,-7.9587,0.08596039,chr16(+):62571036-62571139
17470788,7.06E-01,5.54E-01,-0.6016138,-7.95872,-0.02918342,chr6(-):124715573-124718831
17278755,7.06E-01,5.54E-01,0.6016135,-7.95872,0.03353086,chr12(+):109618258-109618336
17284414,7.06E-01,5.54E-01,0.6016042,-7.95873,0.08545817,chr12(-):113807314-113807747
17474396,7.06E-01,5.54E-01,0.601566,-7.95875,0.041962,chr7(+):19004065-19006763
17461196,7.06E-01,5.54E-01,0.6015216,-7.95878,0.02822656,chr6(+):101774249-101801982
17207195,7.06E-01,5.54E-01,0.6014206,-7.95884,0.07450578,--normgene->intron
17340424,7.06E-01,5.54E-01,-0.6014072,-7.95885,-0.04191594,chr17(+):94834906-94836642
17308727,7.06E-01,5.54E-01,-0.6014062,-7.95885,-0.06329775,chr14(-):75842918-75844964
17514377,7.06E-01,5.54E-01,0.6013856,-7.95886,0.04405936,chr9(+):3395439-3395542
17295960,7.06E-01,5.54E-01,0.60134,-7.95889,0.05567944,chr13(-):104631140-104817142
17212057,7.06E-01,5.54E-01,0.6011781,-7.95899,0.04185097,chr1(+):38307902-38311930
17226127,7.06E-01,5.54E-01,-0.6011229,-7.95903,-0.02890978,chr1(-):110889195-110977372
17500209,7.06E-01,5.54E-01,0.6011111,-7.95903,0.02682675,chr8(+):25849623-25937934
17458862,7.06E-01,5.54E-01,-0.6011104,-7.95903,-0.03940628,chr6(+):55684571-55694574
17404058,7.06E-01,5.54E-01,-0.6010894,-7.95905,-0.05892003,chr3(-):9687479-9833679
17455631,7.06E-01,5.54E-01,-0.6010631,-7.95906,-0.03176414,chr5_GL456354_random(-):82563-110906
17490905,7.06E-01,5.54E-01,0.6010411,-7.95908,0.03475061,chr7(-):45630664-45633077
17344696,7.06E-01,5.54E-01,0.6010187,-7.95909,0.07097633,chr17(-):36241789-36242106
17537869,7.06E-01,5.54E-01,-0.6010105,-7.9591,-0.03749247,chrX(+):136104603-136115420
17362047,7.06E-01,5.54E-01,-0.6009307,-7.95914,-0.04145722,chr19(-):6617671-6674548
17288915,7.06E-01,5.54E-01,-0.600909,-7.95916,-0.04825742,chr13(+):82050751-82050881
17548608,7.06E-01,5.54E-01,0.6008398,-7.9592,0.05056528,chr7(-):56231242-56231800
17388655,7.07E-01,5.54E-01,-0.6007685,-7.95924,-0.03729872,chr2(-):96987018-97083561
17227806,7.07E-01,5.54E-01,-0.6007576,-7.95925,-0.08433503,chr1(-):144960734-144960839
17386444,7.07E-01,5.54E-01,0.6006951,-7.95929,0.03560194,chr2(-):72097603-72148796
17246290,7.07E-01,5.54E-01,0.6006917,-7.95929,0.03876614,chr10(-):128677179-128696268
17368981,7.07E-01,5.54E-01,0.6006213,-7.95934,0.03566897,chr2(+):29935409-29960371
17357934,7.07E-01,5.54E-01,-0.6005534,-7.95938,-0.04179622,chr19(+):13654446-13655396
17259552,7.07E-01,5.54E-01,-0.6004761,-7.95943,-0.05353903,chr11(+):121146143-121148319
17304271,7.07E-01,5.54E-01,-0.6003718,-7.95949,-0.05940731,chr14(-):27380732-27380850
17200903,7.07E-01,5.54E-01,0.600272,-7.95955,0.06618092,--normgene->intron
17364337,7.07E-01,5.55E-01,-0.6002298,-7.95958,-0.04699531,chr19(-):38051884-38054528
17208797,7.07E-01,5.55E-01,0.600195,-7.9596,0.19073133,--normgene->intron
17396892,7.07E-01,5.55E-01,-0.600116,-7.95965,-0.03081931,chr3(+):35754134-35856276
17205035,7.07E-01,5.55E-01,-0.6000655,-7.95968,-0.08097047,--normgene->intron
17209225,7.07E-01,5.55E-01,-0.6000655,-7.95968,-0.08097047,--normgene->intron
17449127,7.07E-01,5.55E-01,0.600063,-7.95968,0.04838556,chr5(-):83723462-83723589
17476705,7.07E-01,5.55E-01,-0.5999423,-7.95975,-0.04082697,chr7(+):34653184-34660416
17493067,7.07E-01,5.55E-01,0.5996161,-7.95996,0.05036019,chr7(-):85406376-85415676
17329040,7.07E-01,5.55E-01,-0.5994656,-7.96005,-0.034836,chr16(-):19605696-19606703
17372916,7.07E-01,5.55E-01,0.599403,-7.96009,0.04650575,chr2(+):88648694-88652586
17548450,7.07E-01,5.55E-01,-0.5993897,-7.9601,-0.0429375,chr5(-):42963402-42964906
17349643,7.07E-01,5.55E-01,-0.5993413,-7.96012,-0.04802289,chr18(+):36528151-36556255
17207529,7.07E-01,5.55E-01,0.5993044,-7.96015,0.07829458,--normgene->intron
17489534,7.07E-01,5.55E-01,0.5992272,-7.9602,0.03688386,chr7(-):33172054-33173842
17483180,7.07E-01,5.55E-01,0.5991658,-7.96023,0.04951492,chr7(+):126928879-126945631
17220861,7.07E-01,5.55E-01,0.5991559,-7.96024,0.03105561,chr1(+):191906767-191913247
17304999,7.07E-01,5.55E-01,-0.5991019,-7.96027,-0.04660247,chr14(-):34051126-34102754
17215345,7.07E-01,5.55E-01,0.5990964,-7.96028,0.03658864,chr1(+):87755870-87792428
17226313,7.07E-01,5.55E-01,0.5990846,-7.96028,0.03993731,chr1(-):120190757-120272705
17479200,7.08E-01,5.55E-01,0.5988099,-7.96045,0.02431494,chr7(+):75308696-75331419
17359925,7.08E-01,5.55E-01,-0.5987312,-7.9605,-0.03208542,chr19(+):46152558-46286510
17512688,7.08E-01,5.56E-01,0.5986626,-7.96054,0.04550161,chr8(-):107029675-107031188
17213317,7.08E-01,5.56E-01,0.5986509,-7.96055,0.04771183,chr1(+):59704258-59704338
17498075,7.08E-01,5.56E-01,-0.5986442,-7.96055,-0.05525433,chr7(-):142257647-142258354
17520820,7.08E-01,5.56E-01,-0.5982514,-7.9608,-0.06431964,chr9(+):101222952-101223078
17532706,7.08E-01,5.56E-01,-0.5980677,-7.96091,-0.02801264,chrX(+):4037674-4039622
17532720,7.08E-01,5.56E-01,-0.5980677,-7.96091,-0.02801264,chrX(+):4800411-4802359
17273591,7.08E-01,5.56E-01,-0.5980509,-7.96092,-0.03916847,chr12(+):3365132-3406494
17219286,7.08E-01,5.56E-01,-0.5978517,-7.96104,-0.04186322,chr1(+):171329145-171342501
17518246,7.08E-01,5.56E-01,0.5978137,-7.96106,0.04431983,chr9(+):63399381-63568691
17401699,7.08E-01,5.56E-01,0.597795,-7.96108,0.05146117,chr3(+):108364911-108380057
17206539,7.08E-01,5.56E-01,0.5977794,-7.96109,0.12034692,--normgene->intron
17290904,7.08E-01,5.56E-01,-0.5977738,-7.96109,-0.05103936,chr13(-):21072349-21073299
17550691,7.08E-01,5.56E-01,-0.5976945,-7.96114,-0.11818856,--control->affx->polya_spike
17377382,7.08E-01,5.56E-01,-0.5976723,-7.96115,-0.03761106,chr2(+):148782009-148785937
17500828,7.08E-01,5.56E-01,-0.5976013,-7.9612,-0.04156544,chr8(+):43377975-43378104
17548553,7.08E-01,5.56E-01,-0.5975636,-7.96122,-0.04465636,chr6(-):119214995-119220217
17385922,7.08E-01,5.56E-01,-0.5975521,-7.96123,-0.03505869,chr2(-):65376169-65376282
17508986,7.08E-01,5.56E-01,-0.5975498,-7.96123,-0.04829931,chr8(-):43129807-43141486
17297692,7.08E-01,5.56E-01,0.5975191,-7.96125,0.07176056,chr14(+):24490681-24496146
17476732,7.08E-01,5.56E-01,-0.5974044,-7.96132,-0.0432165,chr7(+):35186385-35204898
17206079,7.08E-01,5.56E-01,-0.5972535,-7.96141,-0.12282456,--normgene->intron
17481194,7.08E-01,5.56E-01,0.5972437,-7.96142,0.05334739,chr7(+):103328488-103329447
17351424,7.08E-01,5.56E-01,0.5972232,-7.96143,0.04770761,chr18(+):66676361-66676679
17337637,7.08E-01,5.56E-01,0.5972185,-7.96143,0.03177475,chr17(+):38261067-38275711
17372231,7.08E-01,5.57E-01,0.5970535,-7.96153,0.03231936,chr2(+):76479219-76479329
17302582,7.08E-01,5.57E-01,-0.5969801,-7.96158,-0.03759647,chr14(+):106106198-106109280
17547971,7.08E-01,5.57E-01,-0.5969502,-7.9616,-0.04021903,chr16(-):21640677-21644675
17208025,7.08E-01,5.57E-01,-0.5969427,-7.9616,-0.15645089,--normgene->intron
17342708,7.09E-01,5.57E-01,-0.5968469,-7.96166,-0.04101108,chr17(-):27189600-27204438
17211256,7.09E-01,5.57E-01,0.5968415,-7.96166,0.04396439,chr1(+):15879530-15879832
17224629,7.09E-01,5.57E-01,-0.5968126,-7.96168,-0.04259894,chr1(-):75485825-75506452
17381521,7.09E-01,5.57E-01,0.5967507,-7.96172,0.03196892,chr2(-):7716151-7781408
17344688,7.09E-01,5.57E-01,-0.5966324,-7.96179,-0.08670306,chr17(-):36142984-36143024
17217101,7.09E-01,5.57E-01,-0.5966149,-7.9618,-0.04525531,chr1(+):131827493-131848865
17239742,7.09E-01,5.57E-01,-0.5965751,-7.96183,-0.04101233,chr10(-):23166865-23166971
17202797,7.09E-01,5.57E-01,0.5965171,-7.96186,0.10011908,--normgene->intron
17207153,7.09E-01,5.57E-01,-0.5962883,-7.962,-0.09463164,--normgene->intron
17387918,7.09E-01,5.57E-01,-0.5962249,-7.96204,-0.03071194,chr2(-):89282139-89287954
17428858,7.09E-01,5.57E-01,-0.5962128,-7.96205,-0.06015036,--not in current csv annotation file
17373222,7.09E-01,5.57E-01,0.5961759,-7.96207,0.09525075,chr2(+):91202885-91214098
17333584,7.09E-01,5.57E-01,-0.5959686,-7.9622,-0.02669253,chr17(+):15631788-15641102
17474858,7.09E-01,5.57E-01,-0.5957971,-7.9623,-0.04217908,chr7(+):23700808-23703313
17387565,7.09E-01,5.57E-01,-0.5957422,-7.96234,-0.05050042,chr2(-):85162334-85196699
17208205,7.09E-01,5.58E-01,0.5956437,-7.9624,0.09079231,--normgene->intron
17516518,7.09E-01,5.58E-01,-0.5955509,-7.96245,-0.05112892,chr9(+):44134562-44142727
17447487,7.09E-01,5.58E-01,-0.5955399,-7.96246,-0.07302264,chr5(-):36600485-36696024
17403934,7.09E-01,5.58E-01,0.5955167,-7.96247,0.03803547,chr3(+):159599181-159625321
17380555,7.09E-01,5.58E-01,0.5954554,-7.96251,0.038763,chr2(+):177498215-177512311
17396178,7.09E-01,5.58E-01,-0.5954243,-7.96253,-0.02959181,chr3(+):16183183-16217037
17287304,7.09E-01,5.58E-01,0.5953474,-7.96258,0.03450611,chr13(+):51014086-51014209
17367750,7.09E-01,5.58E-01,0.5953411,-7.96258,0.03940103,chr2(+):24962400-24973471
17345955,7.09E-01,5.58E-01,0.5953341,-7.96259,0.04650889,chr17(-):53398889-53463321
17424656,7.09E-01,5.58E-01,-0.5951957,-7.96267,-0.04097233,chr4(-):43514711-43523765
17209069,7.09E-01,5.58E-01,-0.5951839,-7.96268,-0.18633378,--normgene->intron
17201781,7.09E-01,5.58E-01,-0.5951558,-7.96269,-0.05356647,--normgene->intron
17201957,7.09E-01,5.58E-01,-0.5951558,-7.96269,-0.05356647,--normgene->intron
17306143,7.09E-01,5.58E-01,0.5951434,-7.9627,0.05201603,chr14(-):51763878-51773590
17409500,7.09E-01,5.58E-01,0.5951335,-7.96271,0.06798739,chr3(-):112198915-112199041
17437923,7.09E-01,5.58E-01,0.5949837,-7.9628,0.03495325,chr5(+):67260565-67291461
17389305,7.10E-01,5.58E-01,0.594774,-7.96293,0.06351214,chr2(-):112020914-112021856
17505478,7.10E-01,5.58E-01,-0.5946898,-7.96298,-0.02870158,chr8(+):109990436-109999804
17204891,7.10E-01,5.58E-01,0.5946151,-7.96303,0.17379242,--normgene->intron
17325637,7.10E-01,5.58E-01,0.5945792,-7.96305,0.04286158,chr16(+):38742264-38769049
17334021,7.10E-01,5.58E-01,0.5945538,-7.96306,0.04572139,chr17(+):22601148-22619133
17379757,7.10E-01,5.58E-01,-0.5945407,-7.96307,-0.06519111,chr2(+):166768745-166768847
17253912,7.10E-01,5.58E-01,0.5945088,-7.96309,0.05242542,chr11(+):80209019-80267907
17240357,7.10E-01,5.58E-01,0.5944187,-7.96315,0.05355411,chr10(-):40249203-40257665
17242326,7.10E-01,5.58E-01,-0.5943977,-7.96316,-0.04014231,chr10(-):77798387-77799133
17405267,7.10E-01,5.58E-01,0.5943959,-7.96316,0.03876517,chr3(-):54897068-54915887
17342005,7.10E-01,5.58E-01,-0.5943151,-7.96321,-0.10731764,--not in current csv annotation file
17375298,7.10E-01,5.58E-01,-0.5942741,-7.96323,-0.03302875,chr2(+):121453290-121458672
17210563,7.10E-01,5.58E-01,0.5942024,-7.96328,0.13120803,--normgene->intron
17404616,7.10E-01,5.58E-01,0.5941936,-7.96328,0.05342986,chr3(-):32725397-32737147
17352056,7.10E-01,5.58E-01,0.5941883,-7.96329,0.04827939,chr18(+):77938467-78035027
17208035,7.10E-01,5.58E-01,0.594185,-7.96329,0.08344781,--normgene->intron
17246310,7.10E-01,5.58E-01,-0.5941799,-7.96329,-0.05502556,chr10(-):128720134-128744056
17393562,7.10E-01,5.59E-01,0.5941412,-7.96332,0.07630833,chr2(-):156833049-156839919
17277970,7.10E-01,5.59E-01,0.5941358,-7.96332,0.03909314,chr12(+):101082451-101088927
17356314,7.10E-01,5.59E-01,-0.5938809,-7.96347,-0.06460333,chr19(+):4962306-4966995
17201021,7.10E-01,5.59E-01,0.5937357,-7.96356,0.09959028,--normgene->intron
17277101,7.10E-01,5.59E-01,-0.5936605,-7.96361,-0.04787086,chr12(+):83763634-83792384
17498158,7.10E-01,5.59E-01,-0.5936183,-7.96363,-0.07311622,chr7(-):142654924-142654996
17550282,7.10E-01,5.59E-01,-0.5936183,-7.96363,-0.07311622,--not in current csv annotation file
17261982,7.10E-01,5.59E-01,0.5932794,-7.96384,0.03942178,chr11(-):43774606-43901210
17509676,7.10E-01,5.59E-01,0.5931912,-7.9639,0.03159197,chr8(-):65028417-65037336
17547434,7.10E-01,5.59E-01,0.5930766,-7.96397,0.02571094,chrY(-):80822773-80823474
17264421,7.10E-01,5.59E-01,0.593018,-7.964,0.03742961,chr11(-):68583264-68586957
17355794,7.10E-01,5.59E-01,0.5929941,-7.96402,0.04480008,chr18(-):84128027-84589725
17439211,7.10E-01,5.59E-01,-0.5929553,-7.96404,-0.05808547,chr5(+):93936755-93939488
17332216,7.10E-01,5.59E-01,0.592932,-7.96405,0.05214833,chr16(-):92308716-92312466
17201511,7.10E-01,5.59E-01,-0.5928843,-7.96408,-0.10295142,--normgene->intron
17405819,7.10E-01,5.59E-01,0.5928587,-7.9641,0.04218789,chr3(-):69574186-69598861
17209847,7.10E-01,5.59E-01,-0.5928404,-7.96411,-0.12335433,--normgene->intron
17260089,7.10E-01,5.59E-01,0.5928179,-7.96412,0.03292447,chr11(-):5069688-5099266
17437241,7.11E-01,5.59E-01,0.5926892,-7.9642,0.03850475,chr5(+):45453751-45464149
17208109,7.11E-01,5.60E-01,0.5924095,-7.96437,0.08226003,--normgene->intron
17349139,7.11E-01,5.60E-01,-0.5923712,-7.96439,-0.02965,chr18(+):31634371-31723061
17296793,7.11E-01,5.60E-01,0.5922994,-7.96444,0.04222517,chr14(+):4397526-4406347
17481673,7.11E-01,5.60E-01,0.5922387,-7.96448,0.04531178,chr7(+):109519147-109522369
17200489,7.11E-01,5.60E-01,0.5919665,-7.96464,0.04838511,--normgene->intron
17384100,7.11E-01,5.60E-01,-0.5919346,-7.96466,-0.03371247,chr2(-):32986366-33131654
17466468,7.11E-01,5.60E-01,0.5919205,-7.96467,0.0654785,chr6(-):43081518-43082097
17549260,7.11E-01,5.60E-01,-0.5919136,-7.96467,-0.07456233,--not in current csv annotation file
17238892,7.11E-01,5.60E-01,-0.591888,-7.96469,-0.05073672,chr10(-):5274257-5274393
17494818,7.11E-01,5.60E-01,-0.5917981,-7.96474,-0.04804514,chr7(-):108880603-108881604
17351569,7.11E-01,5.60E-01,-0.5916779,-7.96482,-0.06889125,chr18(+):68300355-68324852
17331577,7.11E-01,5.60E-01,-0.591631,-7.96485,-0.0459025,chr16(-):77004228-77010881
17203415,7.11E-01,5.60E-01,0.5915539,-7.96489,0.12091372,--normgene->intron
17208111,7.11E-01,5.60E-01,-0.5915369,-7.9649,-0.07051714,--normgene->intron
17433858,7.11E-01,5.60E-01,-0.5915055,-7.96492,-0.04503422,chr4(-):155733864-155734250
17206783,7.11E-01,5.60E-01,0.5914181,-7.96498,0.15373925,--normgene->intron
17238675,7.11E-01,5.60E-01,-0.5913944,-7.96499,-0.03708519,chr10(+):129526229-129527167
17349894,7.11E-01,5.60E-01,-0.5913468,-7.96502,-0.03137344,chr18(+):37400855-37403909
17204679,7.11E-01,5.60E-01,-0.591252,-7.96508,-0.08893278,--normgene->intron
17473971,7.11E-01,5.60E-01,0.5912304,-7.96509,0.04033572,chr7(+):15512340-15556866
17205921,7.11E-01,5.60E-01,0.5911606,-7.96513,0.10589858,--normgene->intron
17330306,7.11E-01,5.60E-01,0.5911265,-7.96515,0.07020369,chr16(-):37509790-37539789
17237336,7.11E-01,5.60E-01,-0.5911141,-7.96516,-0.02949408,chr10(+):112271123-112466304
17208565,7.11E-01,5.61E-01,0.5911097,-7.96516,0.09968914,--normgene->intron
17201371,7.11E-01,5.61E-01,-0.5910949,-7.96517,-0.11942094,--normgene->intron
17465212,7.11E-01,5.61E-01,-0.591037,-7.96521,-0.03676114,chr6(-):24613805-24665009
17210505,7.11E-01,5.61E-01,-0.5909557,-7.96526,-0.19323064,--normgene->intron
17387744,7.11E-01,5.61E-01,0.5909056,-7.96529,0.03628111,chr2(-):87135381-87140222
17414853,7.11E-01,5.61E-01,-0.5908361,-7.96533,-0.04661181,chr4(+):69110671-69110777
17463587,7.11E-01,5.61E-01,-0.5908086,-7.96535,-0.06687486,chr6(+):130113291-130113364
17373601,7.12E-01,5.61E-01,-0.5906643,-7.96543,-0.04756847,chr2(+):94406151-94411682
17290674,7.12E-01,5.61E-01,-0.5906155,-7.96546,-0.02508033,chr13(-):12996124-13005392
17237035,7.12E-01,5.61E-01,-0.5905511,-7.9655,-0.0360415,chr10(+):103367808-103419379
17507361,7.12E-01,5.61E-01,-0.5904738,-7.96555,-0.04190747,chr8(-):10870422-10882454
17220758,7.12E-01,5.61E-01,-0.5904705,-7.96555,-0.04838019,--not in current csv annotation file
17207891,7.12E-01,5.61E-01,0.5904672,-7.96555,0.08077392,--normgene->intron
17357910,7.12E-01,5.61E-01,-0.5904516,-7.96556,-0.04811475,chr19(+):13234252-13235184
17463755,7.12E-01,5.61E-01,-0.5901886,-7.96572,-0.03606253,chr6(+):135188480-135194959
17346007,7.12E-01,5.61E-01,-0.5901252,-7.96576,-0.04094975,chr17(-):53961615-53990674
17389333,7.12E-01,5.61E-01,0.5900478,-7.96581,0.04486131,chr2(-):112469253-112469366
17376805,7.12E-01,5.61E-01,0.5900013,-7.96584,0.04506411,chr2(+):136515519-136555965
17216721,7.12E-01,5.61E-01,-0.5899232,-7.96588,-0.06043575,chr1(+):122510549-122510697
17372870,7.12E-01,5.61E-01,0.5899131,-7.96589,0.04580358,chr2(+):87606212-87608334
17423019,7.12E-01,5.61E-01,-0.5897614,-7.96598,-0.03743497,chr4(-):4055931-4077522
17366930,7.12E-01,5.61E-01,0.5897204,-7.96601,0.04873703,chr2(+):10514595-10514674
17347203,7.12E-01,5.61E-01,-0.5897116,-7.96601,-0.03005636,chr17(-):74017706-74047916
17209609,7.12E-01,5.61E-01,-0.5897046,-7.96602,-0.09071203,--normgene->intron
17391476,7.12E-01,5.61E-01,0.5896235,-7.96606,0.18699994,--not in current csv annotation file
17427003,7.12E-01,5.61E-01,-0.5896106,-7.96607,-0.04257786,chr4(-):86854099-86857412
17258902,7.12E-01,5.62E-01,0.5895879,-7.96609,0.03884539,chr11(+):118428203-118451782
17313320,7.12E-01,5.62E-01,0.5893807,-7.96621,0.18013911,chr15(+):81592093-81592199
17544939,7.12E-01,5.62E-01,0.5892625,-7.96628,0.04248889,chrX(-):140539528-140600659
17438241,7.12E-01,5.62E-01,-0.58923,-7.9663,-0.04323731,chr5(+):75110321-75147107
17550815,7.12E-01,5.62E-01,-0.5891599,-7.96635,-0.02763369,--not in current csv annotation file
17398080,7.12E-01,5.62E-01,0.5890784,-7.9664,0.04982606,chr3(+):65525701-65525793
17386315,7.12E-01,5.62E-01,-0.589025,-7.96643,-0.06650203,chr2(-):69758033-69789575
17417910,7.12E-01,5.62E-01,-0.5890189,-7.96643,-0.03151,chr4(+):119422684-119467444
17209111,7.12E-01,5.62E-01,0.588981,-7.96645,0.12042328,--normgene->intron
17305114,7.12E-01,5.62E-01,-0.5889513,-7.96647,-0.05042442,chr14(-):36855929-36856044
17257052,7.12E-01,5.62E-01,0.5888305,-7.96655,0.10640992,--not in current csv annotation file
